Time,X,Y,InOpen,InClosed
28.88,-7.87405,1.66731,0,1
28.92,-8.71457,1.52655,0,1
28.96,-9.40173,1.39051,0,1
29,-10.0374,1.29365,0,1
29.04,-10.7645,1.25347,0,1
29.08,-11.5124,1.29223,0,1
29.12,-12.3324,1.43209,0,1
29.16,-13.1803,1.53704,0,1
29.2,-14.3011,1.68262,0,1
29.24,-15.3748,1.83638,0,1
29.28,-16.3889,1.8688,0,1
29.32,-17.4599,1.78632,0,1
29.36,-18.3758,1.26235,0,1
29.4,-19.2838,0.936793,0,1
29.44,-20.2138,0.604097,0,1
29.48,-21.1886,0.338072,0,1
29.52,-22.113,0.162503,0,1
29.56,-22.5749,0.0393475,0,1
29.6,-23.389,-0.0138794,0,1
29.64,-24.3356,0.08292,0,1
29.68,-25.2398,0.195255,0,1
29.72,-26.1811,0.267682,0,1
29.76,-27.2037,0.345089,0,1
29.8,-28.2472,0.46851,0,1
29.84,-29.3371,0.431115,0,1
29.88,-30.4915,0.297023,0,1
29.92,-31.5152,0.120877,0,1
29.96,-32.4351,-0.0557428,0,1
30,-33.3622,-0.283306,0,1
30.04,-34.1627,-0.477202,0,1
30.08,-34.9166,-0.571127,0,1
30.12,-35.5098,-0.599515,0,1
30.16,-35.9565,-0.559422,0,1
30.2,-36.2383,-0.449619,0,1
30.24,-36.422,-0.292137,0,1
30.28,-36.5806,-0.111461,0,1
30.32,-36.6819,0.10463,0,1
30.36,-36.8603,0.3187,0,1
30.4,-37.066,0.516995,0,1
30.44,-37.2275,0.822555,0,1
30.48,-37.3289,0.978377,0,1
30.52,-37.394,1.09295,0,1
30.56,-37.4762,1.05297,0,1
30.6,-37.5078,0.676927,0,1
30.64,-37.5847,0.296916,0,1
30.68,-37.709,-0.0114932,0,1
30.72,-37.7472,-0.277458,0,1
30.76,-37.819,-0.484782,0,1
30.8,-37.9058,-0.653205,0,1
30.84,-38.0151,-0.804485,0,1
30.88,-38.1116,-0.936669,0,1
30.92,-38.2013,-1.028,0,1
30.96,-38.3387,-1.06614,0,1
31,-38.6025,-1.06016,0,1
31.04,-38.7342,-0.954215,0,1
31.08,-39.0183,-0.845803,0,1
31.12,-39.4622,-0.64697,0,1
31.16,-39.778,-0.379439,0,1
31.2,-40.0019,-0.259595,0,1
31.24,-40.1196,-0.151779,0,1
31.28,-40.2787,-0.115628,0,1
31.32,-40.6141,0.261503,0,1
31.36,-40.8023,0.501514,0,1
31.4,-41.0987,0.693622,0,1
31.44,-41.2991,0.861479,0,1
31.48,-41.4538,0.995068,0,1
31.52,-41.5224,1.0594,0,1
31.56,-41.5712,1.10068,0,1
31.6,-41.4573,1.14935,0,1
31.64,-41.4217,1.09479,0,1
31.68,-41.4816,1.11282,0,1
31.72,-41.433,1.12713,0,1
31.76,-41.3447,1.03332,0,1
31.8,-41.3423,1.07941,0,1
31.84,-41.2483,1.10943,0,1
31.88,-41.1754,1.10635,0,1
31.92,-41.0842,1.12229,0,1
31.96,-40.8947,1.21212,0,1
32,-40.8034,1.26876,0,1
32.04,-40.6575,1.24679,0,1
32.08,-40.4855,1.15987,0,1
32.12,-40.2277,0.967911,0,1
32.16,-39.9242,0.688175,0,1
32.2,-39.7822,0.60901,0,1
32.24,-39.6259,0.591856,0,1
32.28,-39.5131,0.685489,0,1
32.32,-39.426,0.633187,0,1
32.36,-39.3109,0.562015,0,1
32.4,-39.2773,0.539785,0,1
32.44,-39.3005,0.54824,0,1
32.48,-39.3011,0.554101,0,1
32.52,-39.3201,0.556678,0,1
32.56,-39.343,0.595808,0,1
32.6,-39.4647,0.65635,0,1
32.64,-39.5584,0.727864,0,1
32.68,-39.6278,0.846089,0,1
32.72,-39.7026,0.931777,0,1
32.76,-39.7667,1.00208,0,1
32.8,-39.8581,1.08312,0,1
32.84,-39.9366,1.11755,0,1
32.88,-40.0057,1.15075,0,1
32.92,-40.1374,1.01253,0,1
32.96,-40.1886,1.12531,0,1
33,-40.2047,1.12298,0,1
33.04,-40.2537,1.13834,0,1
33.08,-40.2143,1.0794,0,1
33.12,-40.1897,1.04028,0,1
33.16,-40.1124,0.959084,0,1
33.2,-40.1114,0.798722,0,1
33.24,-40.1486,0.55091,0,1
33.28,-40.1138,0.533407,0,1
33.32,-40.1072,0.513359,0,1
33.36,-40.1046,0.551726,0,1
33.4,-40.0997,0.567169,0,1
33.44,-39.9599,0.605566,0,1
33.48,-39.8185,0.729442,0,1
33.52,-39.6382,0.877089,0,1
33.56,-39.5472,0.966194,0,1
33.6,-39.4158,1.08821,0,1
33.64,-39.2627,1.1884,0,1
33.68,-39.0737,1.27233,0,1
33.72,-38.9001,1.35801,0,1
33.76,-38.5894,1.40695,0,1
33.8,-38.2371,1.4252,0,1
33.84,-37.8365,1.51317,0,1
33.88,-37.264,1.55802,0,1
33.92,-36.5037,1.50721,0,1
33.96,-35.9635,1.58433,0,1
34,-35.3779,1.61936,0,1
34.04,-34.8053,1.67137,0,1
34.08,-34.3145,1.68978,0,1
34.12,-33.7937,1.70969,0,1
34.16,-33.2555,1.70249,0,1
34.2,-32.6663,1.68789,0,1
34.24,-32.1761,1.62937,0,1
34.28,-31.7486,1.55916,0,1
34.32,-31.2318,1.43909,0,1
34.36,-30.9818,1.25214,0,1
34.4,-30.5005,1.33923,0,1
34.44,-30.1609,1.28448,0,1
34.48,-29.7332,1.30563,0,1
34.52,-29.5367,1.3141,0,1
34.56,-28.9755,1.52962,0,1
34.6,-28.4131,1.6813,0,1
34.64,-27.7774,1.83716,0,1
34.68,-27.085,1.96212,0,1
34.72,-26.2919,2.02243,0,1
34.76,-25.3913,2.055,0,1
34.8,-24.4367,2.07684,0,1
34.84,-23.4351,2.00886,0,1
34.88,-22.4645,1.686,0,1
34.92,-21.87,1.30088,0,1
34.96,-20.732,1.0928,0,1
35,-19.7431,1.0172,0,1
35.04,-18.5232,1.24554,0,1
35.08,-17.6208,1.42978,0,1
35.12,-16.7312,1.66169,0,1
35.16,-15.8035,1.91996,0,1
35.2,-15.1125,2.10137,0,1
35.24,-14.7183,2.15444,0,1
35.28,-14.2815,2.19043,0,1
35.32,-13.8672,2.15113,0,1
35.36,-13.3288,2.11017,0,1
35.4,-13.0312,1.99179,0,1
35.44,-12.6592,1.8894,0,1
35.48,-12.3759,1.77904,0,1
35.52,-12.1497,1.64606,0,1
35.56,-12.0385,1.57425,0,1
35.6,-11.8815,1.51154,0,1
35.64,-11.6367,1.475,0,1
35.68,-11.5481,1.42016,0,1
35.72,-11.4259,1.39752,0,1
35.76,-11.2594,1.39928,0,1
35.8,-11.2541,1.39007,0,1
35.84,-11.1832,1.38506,0,1
35.88,-11.13,1.38431,0,1
35.92,-11.0838,1.40262,0,1
35.96,-11.0404,1.41651,0,1
36,-10.8529,1.47382,0,1
36.04,-10.7755,1.51109,0,1
36.08,-10.7158,1.53555,0,1
36.12,-10.6116,1.58027,0,1
36.16,-10.5074,1.67783,0,1
36.2,-10.3753,1.73704,0,1
36.24,-10.1927,1.81778,0,1
36.28,-9.99997,1.95205,0,1
36.32,-9.81103,2.08412,0,1
36.36,-9.61198,2.24047,0,1
36.4,-9.46214,2.38296,0,1
36.44,-9.35445,2.53865,0,1
36.48,-9.33925,2.63844,0,1
36.52,-9.31792,2.70087,0,1
36.56,-9.37187,2.79108,0,1
36.6,-9.38907,2.91142,0,1
36.64,-9.34574,3.09722,0,1
36.68,-9.34194,3.31624,0,1
36.72,-9.30215,3.53165,0,1
36.76,-9.26924,3.70642,0,1
36.8,-9.23133,3.86369,0,1
36.84,-9.15292,4.0168,0,1
36.88,-9.14161,4.08923,0,1
36.92,-9.17092,4.09466,0,1
36.96,-9.27187,4.02488,0,1
37,-9.40486,3.93504,0,1
37.04,-9.53615,3.79321,0,1
37.08,-9.6357,3.72305,0,1
37.12,-9.6959,3.68767,0,1
37.16,-9.7297,3.65927,0,1
37.2,-9.75715,3.67412,0,1
37.24,-9.75076,3.73662,0,1
37.28,-9.75163,3.80218,0,1
37.32,-9.73185,3.89311,0,1
37.36,-9.6749,4.01259,0,1
37.4,-9.6537,4.07878,0,1
37.44,-9.6047,4.19394,0,1
37.48,-9.6061,4.21815,0,1
37.52,-9.58384,4.2876,0,1
37.56,-9.5757,4.31787,0,1
37.6,-9.56142,4.1759,0,1
37.64,-9.62564,3.89559,0,1
37.68,-9.66101,3.49576,0,1
37.72,-9.71963,3.17819,0,1
37.76,-9.7366,2.95962,0,1
37.8,-9.6503,2.82996,0,1
37.84,-9.6005,2.73676,0,1
37.88,-9.51295,2.74312,0,1
37.92,-9.42058,2.75732,0,1
37.96,-9.3331,2.80203,0,1
38,-9.2051,2.86384,0,1
38.04,-9.10578,2.90441,0,1
38.08,-9.02936,2.93276,0,1
38.12,-8.96883,2.97066,0,1
38.16,-8.91709,2.99864,0,1
38.2,-8.85456,3.06058,0,1
38.24,-8.84878,3.11819,0,1
38.28,-8.78854,3.20747,0,1
38.32,-8.74593,3.29626,0,1
38.36,-8.69416,3.36855,0,1
38.4,-8.62338,3.48895,0,1
38.44,-8.59942,3.61239,0,1
38.48,-8.52597,3.72002,0,1
38.52,-8.49171,3.78142,0,1
38.56,-8.42658,3.83621,0,1
38.6,-8.41929,3.86183,0,1
38.64,-8.3557,3.87694,0,1
38.68,-8.3166,3.88903,0,1
38.72,-8.24256,3.92483,0,1
38.76,-8.17653,3.97158,0,1
38.8,-8.16221,4.00402,0,1
38.84,-8.15379,4.03229,0,1
38.88,-8.1537,4.0739,0,1
38.92,-8.2025,4.08864,0,1
38.96,-8.25472,4.08884,0,1
39,-8.30426,4.06356,0,1
39.04,-8.35685,4.07611,0,1
39.08,-8.40504,4.08222,0,1
39.12,-8.45179,4.06199,0,1
39.16,-8.49136,4.03403,0,1
39.2,-8.50513,4.00717,0,1
39.24,-8.49316,3.99441,0,1
39.28,-8.49469,3.99218,0,1
39.32,-8.51279,3.98537,0,1
39.36,-8.47935,4.01022,0,1
39.4,-8.4789,4.03136,0,1
39.44,-8.48885,4.04686,0,1
39.48,-8.52132,4.03579,0,1
39.52,-8.56197,4.03471,0,1
39.56,-8.57777,4.03575,0,1
39.6,-8.62045,4.04824,0,1
39.64,-8.61168,4.06267,0,1
39.68,-8.62877,4.052,0,1
39.72,-8.64268,4.0422,0,1
39.76,-8.65306,4.03701,0,1
39.8,-8.66209,4.00205,0,1
39.84,-8.67271,3.96118,0,1
39.88,-8.69782,3.91744,0,1
39.92,-8.72141,3.88177,0,1
39.96,-8.75086,3.81853,0,1
40,-8.79878,3.74182,0,1
40.04,-8.85492,3.66153,0,1
40.08,-8.87974,3.6008,0,1
40.12,-8.95634,3.51293,0,1
40.16,-9.03499,3.44173,0,1
40.2,-9.06782,3.38743,0,1
40.24,-9.08625,3.33364,0,1
40.28,-9.13529,3.26979,0,1
40.32,-9.14721,3.25183,0,1
40.36,-9.10733,3.26674,0,1
40.4,-9.13284,3.26466,0,1
40.44,-9.12298,3.30134,0,1
40.48,-9.10699,3.35361,0,1
40.52,-9.09689,3.38326,0,1
40.56,-9.09817,3.39412,0,1
40.6,-9.10893,3.38294,0,1
40.64,-9.10778,3.43309,0,1
40.68,-9.07349,3.46737,0,1
40.72,-9.04156,3.44679,0,1
40.76,-9.03109,3.44274,0,1
40.8,-9.01764,3.4239,0,1
40.84,-9.00078,3.4825,0,1
40.88,-9.00606,3.50943,0,1
40.92,-8.98382,3.51976,0,1
40.96,-8.98589,3.50534,0,1
41,-8.99216,3.47586,0,1
41.04,-9.00442,3.42942,0,1
41.08,-9.02088,3.33493,0,1
41.12,-9.09345,3.20271,0,1
41.16,-9.15382,3.14937,0,1
41.2,-9.13696,3.18753,0,1
41.24,-9.12439,3.12397,0,1
41.28,-9.06414,2.9694,0,1
41.32,-8.98535,2.82606,0,1
41.36,-8.92676,2.73163,0,1
41.4,-8.88172,2.65699,0,1
41.44,-8.8383,2.58313,0,1
41.48,-8.78374,2.53804,0,1
41.52,-8.73832,2.50209,0,1
41.56,-8.71531,2.48532,0,1
41.6,-8.64601,2.45532,0,1
41.64,-8.63185,2.38008,0,1
41.68,-8.5766,2.32239,0,1
41.72,-8.52207,2.2671,0,1
41.76,-8.38602,2.25122,0,1
41.8,-8.30123,2.22885,0,1
41.84,-8.26489,2.20921,0,1
41.88,-8.18865,2.20764,0,1
41.92,-8.10835,2.19873,0,1
41.96,-8.0509,2.18791,0,1
42,-8.03604,2.14075,0,1
42.04,-8.00669,2.09406,0,1
42.08,-7.89814,2.065,0,1
42.12,-7.85699,2.00342,0,1
42.16,-7.81543,1.921,0,1
42.2,-7.73401,1.83126,0,1
42.24,-7.61929,1.73379,0,1
42.28,-7.61469,1.64495,0,1
42.32,-7.62509,1.54455,0,1
42.36,-7.61981,1.46105,0,1
42.4,-7.66528,1.41094,0,1
42.44,-7.73603,1.36749,0,1
42.48,-7.69097,1.33104,0,1
42.52,-7.70067,1.31489,0,1
42.56,-7.62353,1.25965,0,1
42.6,-7.52006,1.19804,0,1
42.64,-7.44675,1.11332,0,1
42.68,-7.37021,0.995537,0,1
42.72,-7.31558,0.888923,0,1
42.76,-7.35172,0.771451,0,1
42.8,-7.36727,0.671155,0,1
42.84,-7.40346,0.586981,0,1
42.88,-7.41695,0.486366,0,1
42.92,-7.47125,0.402121,0,1
42.96,-7.52537,0.359892,0,1
43,-7.62677,0.304204,0,1
43.04,-7.67146,0.228834,0,1
43.08,-7.78126,0.225912,0,1
43.12,-7.89737,0.206509,0,1
43.16,-8.04495,0.165581,0,1
43.2,-8.15803,0.129744,0,1
43.24,-8.27519,0.0520591,0,1
43.28,-8.38497,0.0185763,0,1
43.32,-8.46132,-0.0306519,0,1
43.36,-8.58535,-0.07445,0,1
43.4,-8.69586,-0.108574,0,1
43.44,-8.77088,-0.132749,0,1
43.48,-8.80891,-0.154516,0,1
43.52,-8.83325,-0.164616,0,1
43.56,-8.89197,-0.177471,0,1
43.6,-8.85014,-0.211872,0,1
43.64,-8.84276,-0.22251,0,1
43.68,-8.83225,-0.206911,0,1
43.72,-8.83819,-0.216691,0,1
43.76,-8.85708,-0.176786,0,1
43.8,-8.88241,-0.147733,0,1
43.84,-8.88587,-0.134343,0,1
43.88,-8.93466,-0.142879,0,1
43.92,-8.96123,-0.149861,0,1
43.96,-8.97373,-0.15793,0,1
44,-8.94316,-0.172896,0,1
44.04,-8.96249,-0.192392,0,1
44.08,-8.94834,-0.216024,0,1
44.12,-8.93344,-0.249826,0,1
44.16,-8.9075,-0.275747,0,1
44.2,-8.89684,-0.292212,0,1
44.24,-8.86417,-0.289276,0,1
44.28,-8.83906,-0.261812,0,1
44.32,-8.83303,-0.269931,0,1
44.36,-8.82068,-0.275327,0,1
44.4,-8.80245,-0.245899,0,1
44.44,-8.77757,-0.279362,0,1
44.48,-8.79343,-0.322632,0,1
44.52,-8.79643,-0.341157,0,1
44.56,-8.72548,-0.374728,0,1
44.6,-8.66469,-0.41949,0,1
44.64,-8.5743,-0.525036,0,1
44.68,-8.44889,-0.587108,0,1
44.72,-8.29877,-0.655526,0,1
44.76,-8.15055,-0.729001,0,1
44.8,-7.95493,-0.808611,0,1
44.84,-7.7042,-0.935751,0,1
44.88,-7.49671,-1.06381,0,1
44.92,-7.28226,-1.20251,0,1
44.96,-7.10964,-1.3759,0,1
45,-6.85805,-1.79885,0,1
45.04,-6.68547,-2.07055,0,1
45.08,-6.57775,-2.28264,0,1
45.12,-6.54714,-2.41986,0,1
45.16,-6.51807,-2.5017,0,1
45.2,-6.49474,-2.59088,0,1
45.24,-6.50323,-2.62203,0,1
45.28,-6.55411,-2.55031,0,1
45.32,-6.63603,-2.46165,0,1
45.36,-6.75353,-2.34374,0,1
45.4,-6.87249,-2.22925,0,1
45.44,-7.02855,-2.13734,0,1
45.48,-7.1439,-2.00548,0,1
45.52,-7.29143,-1.84109,0,1
45.56,-7.3683,-1.75984,0,1
45.6,-7.52988,-1.31601,0,1
45.64,-7.64593,-1.08885,0,1
45.68,-7.77025,-0.893979,0,1
45.72,-7.85397,-0.638495,0,1
45.76,-7.95787,-0.437283,0,1
45.8,-8.01034,-0.264208,0,1
45.84,-8.03026,-0.0835377,0,1
45.88,-8.01081,0.100469,0,1
45.92,-8.00412,0.280771,0,1
45.96,-7.92077,0.456754,0,1
46,-7.77348,0.665806,0,1
46.04,-7.62525,0.892293,0,1
46.08,-7.55217,1.03377,0,1
46.12,-7.45966,1.13236,0,1
46.16,-7.38722,1.21802,0,1
46.2,-7.33329,1.27594,0,1
46.24,-7.28587,1.31172,0,1
46.28,-7.27029,1.32734,0,1
46.32,-7.25254,1.32934,0,1
46.36,-7.25946,1.34896,0,1
46.4,-7.24739,1.38193,0,1
46.44,-7.21793,1.4818,0,1
46.48,-7.16487,1.62684,0,1
46.52,-7.08697,1.79019,0,1
46.56,-7.02358,1.97136,0,1
46.6,-6.98594,2.06922,0,1
46.64,-6.94557,2.19873,0,1
46.68,-6.88997,2.34104,0,1
46.72,-6.81449,2.49557,0,1
46.76,-6.75581,2.67642,0,1
46.8,-6.68573,2.84843,0,1
46.84,-6.53873,3.07882,0,1
46.88,-6.3967,3.32963,0,1
46.92,-6.20764,3.6437,0,0
46.96,-6.02093,3.99546,0,0
47,-5.78471,4.46206,0,0
47.04,-5.59272,4.87025,0,0
47.08,-5.3327,5.3017,0,0
47.12,-5.04512,5.78626,0,0
47.16,-4.67541,6.08828,0,0
47.2,-4.30506,6.38564,0,0
47.24,-3.91671,6.62447,0,0
47.28,-3.59007,6.7573,0,0
47.32,-3.3036,6.7698,0,0
47.36,-3.15329,6.68571,0,0
47.4,-2.99693,6.67242,0,0
47.44,-2.83622,6.62614,0,0
47.48,-2.71013,6.6321,0,0
47.52,-2.56391,6.7318,0,0
47.56,-2.5064,6.75577,0,0
47.6,-2.47528,6.82677,0,0
47.64,-2.43721,7.06479,0,0
47.68,-2.46736,7.20512,0,0
47.72,-2.51827,7.32286,1,0
47.76,-2.55031,7.49251,1,0
47.8,-2.5569,7.65728,1,0
47.84,-2.52648,7.85222,1,0
47.88,-2.45703,8.10908,1,0
47.92,-2.3783,8.35508,1,0
47.96,-2.28451,8.60818,1,0
48,-2.21752,8.90933,1,0
48.04,-2.16603,9.08882,1,0
48.08,-2.13022,9.35555,1,0
48.12,-2.08276,9.52029,1,0
48.16,-2.08069,9.79872,1,0
48.2,-2.04837,10.1031,1,0
48.24,-2.03667,10.3967,1,0
48.28,-2.06124,10.5178,1,0
48.32,-2.16543,10.5159,1,0
48.36,-2.24208,10.6095,1,0
48.4,-2.36771,10.6303,1,0
48.44,-2.508,10.5514,1,0
48.48,-2.64794,10.5192,1,0
48.52,-2.76913,10.511,1,0
48.56,-2.80878,10.5395,1,0
48.6,-2.8471,10.5411,1,0
48.64,-2.84404,10.5247,1,0
48.68,-2.88005,10.5622,1,0
48.72,-2.93257,10.5636,1,0
48.76,-3.00273,10.5606,1,0
48.8,-3.10356,10.4627,1,0
48.84,-3.2554,10.2209,1,0
48.88,-3.36064,9.96831,1,0
48.92,-3.46452,9.75416,1,0
48.96,-3.53259,9.51041,1,0
49,-3.62652,9.16168,1,0
49.04,-3.69586,8.78026,1,0
49.08,-3.69549,8.56869,1,0
49.12,-3.67276,8.33074,1,0
49.16,-3.64321,8.15219,1,0
49.2,-3.61191,7.95819,1,0
49.24,-3.57173,7.82784,1,0
49.28,-3.54932,7.67533,1,0
49.32,-3.54669,7.50071,1,0
49.36,-3.54487,7.29343,1,0
49.4,-3.60663,6.98624,0,0
49.44,-3.64393,6.72568,0,0
49.48,-3.67696,6.50949,0,0
49.52,-3.68115,6.37119,0,0
49.56,-3.69341,6.28176,0,0
49.6,-3.70483,6.18155,0,0
49.64,-3.69644,6.1554,0,0
49.68,-3.6932,6.10616,0,0
49.72,-3.69816,6.07797,0,0
49.76,-3.67899,6.11594,0,0
49.8,-3.65924,6.15461,0,0
49.84,-3.62524,6.19468,0,0
49.88,-3.57569,6.23393,0,0
49.92,-3.57701,6.19289,0,0
49.96,-3.54176,6.19861,0,0
50,-3.48546,6.18612,0,0
50.04,-3.44759,6.08786,0,0
50.08,-3.40241,5.93718,0,0
50.12,-3.37889,5.82662,0,0
50.16,-3.35423,5.74806,0,0
50.2,-3.32659,5.67862,0,0
50.24,-3.28889,5.65805,0,0
50.28,-3.28564,5.61891,0,0
50.32,-3.27769,5.57705,0,0
50.36,-3.27021,5.5718,0,0
50.4,-3.24103,5.58495,0,0
50.44,-3.24514,5.57623,0,0
50.48,-3.21529,5.57196,0,0
50.52,-3.21443,5.59055,0,0
50.56,-3.17695,5.62177,0,0
50.6,-3.16339,5.63722,0,0
50.64,-3.09095,5.64854,0,0
50.68,-3.00304,5.61088,0,0
50.72,-2.94703,5.52635,0,0
50.76,-2.90747,5.41223,0,0
50.8,-2.83576,5.32825,0,0
50.84,-2.78976,5.22765,0,0
50.88,-2.71966,5.18835,0,0
50.92,-2.68088,5.13877,0,0
50.96,-2.63318,5.07645,0,0
51,-2.61129,5.04967,0,0
51.04,-2.58557,5.05996,0,0
51.08,-2.56707,5.08013,0,0
51.12,-2.56724,5.08163,0,0
51.16,-2.57054,5.05084,0,0
51.2,-2.75504,5.18277,0,0
51.24,-2.74168,5.1221,0,0
51.28,-2.7156,5.06406,0,0
51.32,-2.68632,5.02388,0,0
51.36,-2.6227,5.00649,0,0
51.4,-2.6335,4.93357,0,0
51.44,-2.62959,4.89179,0,0
51.48,-2.62733,4.82202,0,0
51.52,-2.62942,4.77727,0,0
51.56,-2.60204,4.72427,0,0
51.6,-2.64237,4.71654,0,0
51.64,-2.67866,4.73138,0,0
51.68,-2.64768,4.6423,0,0
51.72,-2.63107,4.6283,0,0
51.76,-2.60558,4.62461,0,0
51.8,-2.58731,4.63464,0,0
51.84,-2.55884,4.66922,0,0
51.88,-2.55003,4.67018,0,0
51.92,-2.52494,4.6965,0,0
51.96,-2.51723,4.69204,0,0
52,-2.50805,4.66201,0,0
52.04,-2.51775,4.60467,0,0
52.08,-2.54016,4.53321,0,0
52.12,-2.59331,4.47042,0,0
52.16,-2.6326,4.45903,0,0
52.2,-2.66946,4.48696,0,0
52.24,-2.71539,4.55821,0,0
52.28,-2.7821,4.6345,0,0
52.32,-2.8945,4.74022,0,0
52.36,-3.00445,4.87864,0,0
52.4,-3.1267,5.03129,0,0
52.44,-3.33034,4.99726,0,0
52.48,-3.36915,5.09976,0,0
52.52,-3.44137,5.07115,0,0
52.56,-3.46326,5.02458,0,0
52.6,-3.48296,4.99809,0,0
52.64,-3.43927,4.82423,0,0
52.68,-3.39673,4.64123,0,0
52.72,-3.33082,4.40954,0,0
52.76,-3.28916,4.23844,0,0
52.8,-3.25432,4.06094,0,0
52.84,-3.3082,3.85686,0,0
52.88,-3.36563,3.68982,0,0
52.92,-3.38919,3.61365,0,0
52.96,-3.34506,3.45772,0,0
53,-3.28132,3.26197,0,0
53.04,-3.20654,2.96288,0,0
53.08,-3.17497,2.55001,0,0
53.12,-3.16461,2.10397,0,0
53.16,-3.14659,1.69966,0,0
53.2,-3.17985,1.32736,0,0
53.24,-3.23869,1.05934,0,0
53.28,-3.39056,0.862815,0,0
53.32,-3.54978,0.771801,0,0
53.36,-3.6942,0.722229,0,0
53.4,-3.79467,0.669938,0,0
53.44,-3.81183,0.584903,0,0
53.48,-3.74671,0.484372,0,0
53.52,-3.56748,0.353642,0,0
53.56,-3.48801,0.300031,0,0
53.6,-3.35633,0.0966542,0,0
53.64,-3.16942,-0.0502002,0,0
53.68,-2.95755,-0.150835,0,0
53.72,-2.72702,-0.29471,0,0
53.76,-2.40356,-0.417027,0,0
53.8,-1.93881,-0.521056,0,0
53.84,-1.37724,-0.627577,0,0
53.88,-0.730946,-0.691361,0,0
53.92,0.158928,-0.48763,0,0
53.96,1.0096,-0.331745,0,0
54,1.84723,-0.216966,0,0
54.04,2.86957,-0.0692239,0,0
54.08,3.88521,0.0373102,0,1
54.12,5.23316,-0.00903136,0,1
54.16,6.23379,0.566678,0,1
54.2,7.26031,0.830675,0,1
54.24,8.3212,1.08421,0,1
54.28,9.31414,1.2021,0,1
54.32,10.4686,0.637484,0,1
54.36,11.4895,-0.0329133,0,1
54.4,12.6248,-0.457092,0,1
54.44,13.7372,-0.81166,0,1
54.48,14.941,-1.10034,0,1
54.52,16.246,-0.906354,0,1
54.56,17.6758,-0.758292,0,1
54.6,18.378,-0.666018,0,1
54.64,19.5522,-0.46434,0,1
54.68,20.454,-0.337505,0,1
54.72,21.383,-0.20565,0,1
54.76,22.3184,-0.115556,0,1
54.8,23.3652,-0.168366,0,1
54.84,24.2835,-0.552467,0,1
54.88,25.1198,-0.708014,0,1
54.92,26.0017,-0.854966,0,1
54.96,26.9472,-0.722309,0,1
55,27.8993,-0.70589,0,1
55.04,28.8514,-0.54649,0,1
55.08,30.0337,0.154287,0,1
55.12,31.0498,0.486624,0,1
55.16,31.7393,0.319495,0,1
55.2,32.444,0.407488,0,1
55.24,32.9213,0.419678,0,1
55.28,33.2495,0.391236,0,1
55.32,33.4489,0.337846,0,1
55.36,33.519,0.239872,0,1
55.4,33.5824,0.0954618,0,1
55.44,33.5836,-0.0216699,0,1
55.48,33.5401,-0.145143,0,1
55.52,33.5333,-0.293468,0,1
55.56,33.5009,-0.372451,0,1
55.6,33.4686,-0.490825,0,1
55.64,33.4616,-0.622269,0,1
55.68,33.5588,-0.860706,0,1
55.72,33.619,-1.24354,0,1
55.76,33.662,-1.20801,0,1
55.8,33.7376,-1.28394,0,1
55.84,33.8245,-1.54335,0,1
55.88,33.9069,-1.65197,0,1
55.92,33.988,-1.74987,0,1
55.96,34.0753,-1.86165,0,1
56,34.173,-2.03115,0,1
56.04,34.2748,-2.1219,0,1
56.08,34.4503,-2.21038,0,1
56.12,34.591,-2.18845,0,1
56.16,34.7867,-1.84162,0,1
56.2,35.0191,-1.42022,0,1
56.24,35.2805,-1.04954,0,1
56.28,35.5732,-0.766432,0,1
56.32,35.8919,-0.458978,0,1
56.36,36.184,-0.192661,0,1
56.4,36.4159,-0.0316317,0,1
56.44,36.5951,0.0855459,0,1
56.48,36.6957,0.126349,0,1
56.52,36.8352,0.136575,0,1
56.56,36.942,0.144329,0,1
56.6,36.99,0.136733,0,1
56.64,37.0716,0.100188,0,1
56.68,37.1332,0.0830333,0,1
56.72,37.1816,0.0794107,0,1
56.76,37.2554,0.0592296,0,1
56.8,37.2901,0.0244277,0,1
56.84,37.3441,0.0057718,0,1
56.88,37.3985,-0.00749398,0,1
56.92,37.4228,-0.0270536,0,1
56.96,37.409,-0.0604629,0,1
57,37.3892,-0.0176938,0,1
57.04,37.3556,0.0618146,0,1
57.08,37.1544,0.238385,0,1
57.12,36.5704,0.606861,0,1
57.16,36.7422,0.528276,0,1
57.2,36.4995,0.650157,0,1
57.24,36.1996,0.700413,0,1
57.28,35.9576,0.719023,0,1
57.32,35.629,0.82009,0,1
57.36,35.257,0.845153,0,1
57.4,34.8449,0.906774,0,1
57.44,34.2825,0.968277,0,1
57.48,33.8494,0.930846,0,1
57.52,33.4729,0.840045,0,1
57.56,33.2511,0.804136,0,1
57.6,32.9615,0.658996,0,1
57.64,32.7782,0.579409,0,1
57.68,32.5241,0.467364,0,1
57.72,32.3743,0.412286,0,1
57.76,32.2122,0.347178,0,1
57.8,32.1231,0.27239,0,1
57.84,32.029,0.24709,0,1
57.88,31.9327,0.216438,0,1
57.92,31.8818,0.171967,0,1
57.96,31.8031,0.114971,0,1
58,31.7393,0.0709509,0,1
58.04,31.6704,0.00541166,0,1
58.08,31.6,-0.068092,0,1
58.12,31.6283,-0.0826059,0,1
58.16,31.5757,-0.105603,0,1
58.2,31.4815,-0.143278,0,1
58.24,31.3175,-0.237543,0,1
58.28,31.1146,-0.295064,0,1
58.32,30.9455,-0.333927,0,1
